Address A,Port A,Address B,Port B,Packets,Bytes,Packets A ? B,Bytes A ? B,Packets B ? A,Bytes B ? A,Rel Start,Duration,Bits/s A ? B,Bits/s B ? A
10.0.0.4,54916,10.0.0.2,80,183,864399,66,4887,117,859512,73.02444452,0.011038366,3541828.564,622926980.3
10.0.0.4,54932,10.0.1.1,80,271,2076294,131,11161,140,2065133,73.03483164,0.014261943,6260577.538,1158402049
10.0.0.4,54932,10.0.0.1,80,279,2823902,116,8351,163,2815551,73.03650505,0.012584158,5308897.107,1789901875
10.0.0.4,54936,10.0.1.1,80,343,837073,139,9957,204,827116,73.05137962,0.018535364,4297514.74,356989374.5
10.0.0.4,54936,10.0.0.3,80,357,872593,137,9519,220,863074,73.05558044,0.01433606,5311919.732,481624100.3
10.0.0.4,54940,10.0.1.1,80,14,3619,8,1001,6,2618,73.06873499,0.015680788,510688.621,1335647.163
10.0.0.4,54940,10.0.0.2,80,22,20797,6,563,16,20234,73.07762104,0.006790307,663298.4341,23838686.53
10.0.0.4,54944,10.0.1.1,80,18,4757,12,2139,6,2618,73.08542109,0.009293302,1841326.151,2253666.135
10.0.0.4,54944,10.0.0.1,80,22,9711,6,563,16,9148,73.08728067,0.007385041,609881.5159,9909762.18
10.0.0.4,54946,10.0.1.1,80,85,914965,42,11829,43,903136,73.09554061,0.012850272,7364202.096,562251756.2
10.0.0.4,54946,10.0.0.3,80,75,905769,30,2195,45,903574,73.09743632,0.01094672,1604133.476,660343189.6
10.0.0.4,54960,10.0.1.1,80,193,734417,80,6249,113,728168,73.10982441,0.010883364,4593432.692,535252151.8
10.0.0.4,54960,10.0.0.3,80,219,853251,78,5811,141,847440,73.1105341,0.0101753,4568710.505,666272247.5
10.0.0.4,54962,10.0.1.1,80,449,3483888,218,15935,231,3467953,73.12195255,0.017872933,7132573.037,1552270352
10.0.0.4,54962,10.0.0.2,80,218,15701,215,15187,3,514,73.1236674,0.016142294,7526563.449,254734.5501
10.0.0.4,54966,10.0.1.1,80,130,220655,66,5967,64,214688,73.14227547,0.015101772,3160953.562,113728640.6
10.0.0.4,54966,10.0.0.1,80,140,258743,60,4391,80,254352,73.14705087,0.010328081,3401212.674,197017819.7
10.0.0.4,54978,10.0.1.1,80,106,515033,51,4033,55,511000,73.1570413,0.010441781,3089894.339,391504093
10.0.0.4,54978,10.0.0.1,80,105,580411,49,3595,56,576816,73.16271997,0.004757725,0,0
10.0.0.4,54994,10.0.1.1,80,172,828413,74,5609,98,822804,73.16885996,0.014128708,3175945.033,465890582.5
10.0.0.4,54994,10.0.0.3,80,186,865199,72,5171,114,860028,73.16988834,0.013101381,3157529.729,525152577.4
10.0.0.4,55000,10.0.1.1,80,16,4973,11,4335,5,638,73.18120074,0.01487565,2331326.698,343111.0573
10.0.0.4,55000,10.0.0.2,80,18,4111,5,495,13,3616,73.18316553,0.012903177,306901.1609,2241928.48
10.0.0.4,55008,10.0.1.1,80,153,724153,70,5265,83,718888,73.19723447,0.013843414,3042602.063,415439717.4
10.0.0.4,55008,10.0.0.2,80,167,754723,68,4827,99,749896,73.19923542,0.011844558,3260231.408,506491504.4
10.0.0.4,55022,10.0.1.1,80,69,190029,32,2597,37,187432,73.21034001,0.023470359,885201.6281,63887220.47
10.0.0.4,55022,10.0.0.2,80,93,253571,29,2091,64,251480,73.2163942,0.017421284,960204.7702,115481729.1
10.0.0.4,55036,10.0.1.1,80,375,6934705,156,14320,219,6920385,73.22704375,0.027662069,4141411.114,2001407776
10.0.0.4,55036,10.0.0.3,80,372,6993510,150,10355,222,6983155,73.23386958,0.020832008,3976572.974,2681702119
10.0.0.4,55048,10.0.1.1,80,20,8027,11,1205,9,6822,73.2573898,0.015159462,635906.4721,3600127.762
10.0.0.4,55048,10.0.0.1,80,32,23249,9,767,23,22482,73.262215,0.010272086,597347.0238,17509199.2
10.0.0.4,55056,10.0.1.1,80,52,205071,27,3159,25,201912,73.27367325,0.007569345,3338730.101,213399706.3
10.0.0.4,55056,10.0.0.1,80,48,203933,21,1583,27,202350,73.27600589,0.005232788,2420124.798,309357077
10.0.0.4,55070,10.0.1.1,80,175,825685,86,6389,89,819296,73.28232696,0.010901217,4688650.818,601251034.6
10.0.0.4,55070,10.0.0.3,80,189,890265,84,5951,105,884314,73.28465647,0.008572335,5553679.365,825272460.8
10.0.0.4,55086,10.0.1.1,80,108,743719,56,5131,52,738588,73.29207571,0.011823288,3471792.28,499751338.2
10.0.0.4,55086,10.0.0.1,80,105,807809,50,3555,55,804254,73.29473666,0.009158316,3105374.394,702534396.1
10.0.0.4,55088,10.0.1.1,80,12,1571,7,933,5,638,73.30518098,0.014277054,522796.93,357496.7217
10.0.0.4,55088,10.0.0.3,80,20,3839,5,495,15,3344,73.30897646,0.010422596,379943.7299,2566730.976
10.0.0.4,55102,10.0.1.1,80,175,725837,79,6065,96,719772,73.31702616,0.018527326,2618834.472,310793689.3
10.0.0.4,55102,10.0.0.3,80,190,788085,77,5627,113,782458,73.32375033,0.011806348,3812864.063,530194773.2
10.0.0.4,55110,10.0.1.1,80,371,6196502,166,13469,205,6183033,73.33497577,0.019449599,5540062.805,2543202253
10.0.0.4,55110,10.0.0.3,80,362,6259326,153,10559,209,6248767,73.33558216,0.018839054,4483876.951,2653537487
10.0.0.4,55112,10.0.1.1,80,125,422297,57,4429,68,417868,73.35696178,0.008857846,4000069.543,377399200.7
10.0.0.4,55112,10.0.0.2,80,140,496215,55,3991,85,492224,73.35839917,0.007423422,4300981.407,530455092
10.0.0.4,55118,10.0.1.1,80,53,205551,28,3639,25,201912,73.36652307,0.0083536,3484964.566,193365255.7
10.0.0.4,55118,10.0.0.1,80,49,204001,22,1651,27,202350,73.36997197,0.004899668,0,0
10.0.0.4,55122,10.0.1.1,80,10,2842,6,718,4,2124,73.37601699,0.004661824,0,0
10.0.0.4,55122,10.0.0.3,80,12,3007,5,495,7,2512,73.37681146,0.003871635,0,0
10.0.0.4,55136,10.0.1.1,80,137,426167,64,6511,73,419656,73.3810571,0.018345739,2839242.398,182998787.9
10.0.0.4,55136,10.0.0.2,80,153,457083,63,4499,90,452584,73.38253766,0.016865853,2134015.991,214674704
10.0.0.4,55148,10.0.1.1,80,20,3852,15,3264,5,588,73.3965558,0.009173773,2846375.205,512766.1214
10.0.0.4,55148,10.0.0.1,80,12,1521,5,495,7,1026,73.3997527,0.005968942,663434.1563,1375118.069
10.0.0.4,55154,10.0.1.1,80,12,1511,7,933,5,578,73.40502966,0.010324461,722943.3091,447868.4166
10.0.0.4,55154,10.0.0.2,80,20,3659,5,495,15,3164,73.40697262,0.008184647,483832.7175,3092619.633
10.0.0.4,55156,10.0.1.1,80,379,4940838,151,12585,228,4928253,73.41472016,0.017938888,5612388.014,2197796430
10.0.0.4,55156,10.0.0.1,80,386,5070188,149,10287,237,5059901,73.42071555,0.011940934,6891923.195,3389953248
10.0.0.4,55164,10.0.1.1,80,20,8027,11,1205,9,6822,73.43452575,0.012510855,770530.871,4362291.786
10.0.0.4,55164,10.0.0.3,80,32,24565,9,767,23,23798,73.43627376,0.010689585,574016.6714,17810233.04
10.0.0.4,55174,10.0.1.1,80,503,5736878,205,14577,298,5722301,73.44797548,0.025452222,4581761.074,1798601631
10.0.0.4,55174,10.0.0.1,80,536,6130282,204,14207,332,6116075,73.4487685,0.024655212,4609816.375,1984513457
10.0.0.4,55190,10.0.1.1,80,56,404477,23,2021,33,402456,73.47611415,0.003994196,0,0
10.0.0.4,55190,10.0.0.2,80,58,404899,21,1583,37,403316,73.47756593,0.002539168,0,0
10.0.0.4,55196,10.0.1.1,80,18,2953,13,2375,5,578,73.48127006,0.006262793,3033790.196,738328.7297
10.0.0.4,55196,10.0.0.2,80,12,1511,5,495,7,1016,73.48260417,0.004920615,0,0
10.0.0.4,55200,10.0.1.1,80,445,6296022,181,13033,264,6282989,73.48768201,0.022282623,4679161.874,2255744847
10.0.0.4,55200,10.0.0.2,80,461,6333546,180,12671,281,6320875,73.48862706,0.021333175,4751660.266,2370345717
10.0.0.4,55216,10.0.1.1,80,14,3619,8,1001,6,2618,73.51287108,0.006422902,1246788.445,3260831.319
10.0.0.4,55216,10.0.0.3,80,24,10133,6,563,18,9570,73.514813,0.004226035,0,0
10.0.0.4,55232,10.0.1.1,80,115,221597,55,4273,60,217324,73.51899135,0.0084358,4052253.491,206096872.9
10.0.0.4,55232,10.0.0.1,80,129,254643,53,3835,76,250808,73.5198079,0.007622154,4025108.913,263241073.3
10.0.0.4,55238,10.0.1.1,80,18,4495,12,3789,6,706,73.52645735,0.010165025,2981989.715,555630.7043
10.0.0.4,55238,10.0.0.1,80,14,1707,6,563,8,1144,73.53365044,0.002964834,0,0
10.0.0.4,55240,10.0.1.1,80,52,205071,27,3159,25,201912,73.53789637,0.005562563,4543229.443,290387003.3
10.0.0.4,55240,10.0.0.1,80,48,203933,21,1583,27,202350,73.54022831,0.003226069,0,0
10.0.0.4,55244,10.0.1.1,80,53,205139,29,3295,24,201844,73.54439649,0.003707014,0,0
10.0.0.4,55244,10.0.0.1,80,49,204001,23,1719,26,202282,73.54557287,0.002522917,0,0
10.0.0.4,55256,10.0.1.1,80,226,2308650,91,6801,135,2301849,73.54948517,0.015391241,3534997.6,1196446212
10.0.0.4,55256,10.0.0.1,80,246,2776732,88,6295,158,2770437,73.55240531,0.012462424,4040947.411,1778425770
10.0.0.4,55266,10.0.1.1,80,97,808131,51,4791,46,803340,73.56685745,0.006020034,6366741.45,1067555432
10.0.0.4,55266,10.0.0.1,80,93,806993,45,3215,48,803778,73.56849116,0.004381472,0,0
10.0.0.4,55278,10.0.1.1,80,49,203989,25,2145,24,201844,73.57395605,0.008225686,2086148.195,196306058.9
10.0.0.4,55278,10.0.0.1,80,51,204411,23,1707,28,202704,73.57498078,0.007203261,1895808.024,225124703.9
10.0.0.4,55286,10.0.1.1,80,13,1639,7,933,6,706,73.58199179,0.012228664,610369.2112,461865.6625
10.0.0.4,55286,10.0.0.1,80,21,3907,5,495,16,3412,73.58414285,0.010029953,394817.4034,2721448.445
10.0.0.4,55290,10.0.1.1,80,535,5287848,194,14775,341,5273073,73.5953688,0.028668184,4123037.581,1471477370
10.0.0.4,55290,10.0.0.3,80,547,5437308,189,13267,358,5424041,73.60357757,0.02045505,5188743.122,2121350376
10.0.0.4,55306,10.0.1.1,80,89,219411,39,4011,50,215400,73.62680465,0.013585186,2361984.591,126844049.1
10.0.0.4,55306,10.0.0.3,80,99,280691,33,2435,66,278256,73.63168273,0.008707649,2237113.6,255642826.2
10.0.0.4,55314,10.0.1.1,80,275,834879,130,10327,145,824552,73.63958375,0.016247887,5084722.709,405986083
10.0.0.4,55314,10.0.0.1,80,286,891351,124,8751,162,882600,73.64301223,0.012821286,5460294.701,550709187.8
10.0.0.4,55322,10.0.1.1,80,144,426585,63,4937,81,421648,73.65650143,0.014943351,2643048.403,225731430.7
10.0.0.4,55322,10.0.0.3,80,164,484008,61,4499,103,479509,73.65793189,0.013514327,2663247.678,283852240.7
10.0.0.4,55324,10.0.1.1,80,118,223106,60,5930,58,217176,73.66881297,0.012359154,3838450.431,140576612.3
10.0.0.4,55324,10.0.0.2,80,129,285055,54,3803,75,281252,73.67186278,0.009310184,3267819.412,241672559.9
10.0.0.4,55336,10.0.1.1,80,100,808335,50,4723,50,803612,73.67911437,0.011565894,3266846.471,555849465.7
10.0.0.4,55336,10.0.0.1,80,96,807197,44,3147,52,804050,73.68297102,0.007703582,3268090.091,834988191.2
10.0.0.4,55346,10.0.1.1,80,501,6056524,209,14735,292,6041789,73.69204644,0.02564143,4597247.501,1885008441
10.0.0.4,55346,10.0.0.3,80,533,6137422,208,14575,325,6122847,73.6949411,0.02274371,5126692.171,2153684513
10.0.0.4,55356,10.0.1.1,80,218,3098736,98,7987,120,3090749,73.72008828,0.017367738,3679005.291,1423673710
10.0.0.4,55356,10.0.0.3,80,228,4010992,92,6411,136,4004581,73.72076398,0.016685538,3073799.598,1920024874
10.0.0.4,55362,10.0.1.1,80,13,1567,8,989,5,578,73.74200773,0.004625747,0,0
10.0.0.4,55362,10.0.0.3,80,15,1989,6,551,9,1438,73.74378691,0.002850827,0,0
10.0.0.4,55366,10.0.1.1,80,116,223105,54,4197,62,218908,73.74812169,0.016458079,2040092.285,106407558.3
10.0.0.4,55366,10.0.0.2,80,130,256975,52,3759,78,253216,73.75122166,0.013359451,2250990.703,151632578.3
10.0.0.4,55370,10.0.1.1,80,22,12239,14,2485,8,9754,73.7620769,0.008388501,2369910.905,9302257.936
10.0.0.4,55370,10.0.0.3,80,18,10891,8,699,10,10192,73.76621884,0.004239293,0,0
10.0.0.4,55384,10.0.1.1,80,20,11893,13,2207,7,9686,73.77188305,0.009324403,1893526.052,8310237.127
10.0.0.4,55384,10.0.0.1,80,16,10755,7,631,9,10124,73.77606595,0.005135513,982959.2487,15770965.82
10.0.0.4,55390,10.0.1.1,80,53,186473,30,10809,23,175664,73.78231842,0.009966333,8676410.872,141005924.6
10.0.0.4,55390,10.0.0.3,80,43,177469,18,1367,25,176102,73.78599695,0.006290278,1738555.911,223967207.8
10.0.0.4,55404,10.0.1.1,80,11,1293,6,655,5,638,73.79337683,0.007634114,686392.6842,668577.9123
10.0.0.4,55404,10.0.0.2,80,18,3687,4,419,14,3268,73.79580392,0.005136847,652540.3618,5089503.347
10.0.0.4,55408,10.0.1.1,80,121,422129,51,4125,70,418004,73.80023387,0.0105198,3136941.767,317879807.6
10.0.0.4,55408,10.0.0.1,80,135,514535,49,3687,86,510848,73.80158862,0.009169825,3216637.177,445677425.7
10.0.0.4,55422,10.0.1.1,80,58,209637,32,7657,26,201980,73.81037872,0.013128043,4666041.999,123083082.5
10.0.0.4,55422,10.0.0.2,80,48,203933,20,1515,28,202418,73.81552336,0.007978571,1519069.016,202961658.2
10.0.0.4,55430,10.0.1.1,80,12,1521,7,933,5,588,73.82483816,0.012904348,578409.6957,364528.297
10.0.0.4,55430,10.0.0.3,80,18,6777,5,495,13,6282,73.82873283,0.008947583,442577.6212,5616712.357
10.0.0.4,55432,10.0.1.1,80,18,4757,12,2139,6,2618,73.83904848,0.011328273,1510556.817,1848825.501
10.0.0.4,55432,10.0.0.1,80,22,9711,6,563,16,9148,73.8427752,0.007489784,601352.4556,9771176.312
10.0.0.4,55446,10.0.1.1,80,20,12444,13,2758,7,9686,73.85146033,0.006912875,3191725.585,11209229.16
10.0.0.4,55446,10.0.0.2,80,16,10755,7,631,9,10124,73.8544747,0.003893088,0,0
10.0.0.4,55460,10.0.1.1,80,100,221889,47,3593,53,218296,73.85948366,0.037256485,771516.6903,46874201.9
10.0.0.4,55460,10.0.0.1,80,118,259305,45,3155,73,256150,73.86095345,0.035787274,705278.6418,57260578.16
10.0.0.4,55462,10.0.1.1,80,539,6050546,198,14113,341,6036433,73.88332389,0.036618704,3083233.093,1318764968
10.0.0.4,55462,10.0.0.3,80,553,6091018,196,13675,357,6077343,73.89718142,0.022755054,4807723.155,2136612992
10.0.0.4,55476,10.0.1.1,80,47,15421,30,5103,17,10318,73.92450025,0.009682388,4216315.231,8525169.617
10.0.0.4,55476,10.0.0.3,80,45,53457,12,971,33,52486,73.92550218,0.008676443,895297.762,48394025.06
10.0.0.4,55490,10.0.1.1,80,18,2785,12,2139,6,646,73.93417635,0.007144123,2395255.513,723391.8005
10.0.0.4,55490,10.0.0.3,80,14,1647,6,563,8,1084,73.93479326,0.006521834,690603.2874,1329687.324
10.0.0.4,55500,10.0.1.1,80,79,406907,40,4043,39,402864,73.94239576,0.00587149,5508652.829,548908709.7
10.0.0.4,55500,10.0.0.3,80,75,405769,34,2467,41,403302,73.94378643,0.00447769,0,0
10.0.0.4,55506,10.0.1.1,80,24,11299,13,1341,11,9958,73.9497076,0.014918717,719096.6891,5339869.373
10.0.0.4,55506,10.0.0.2,80,38,33229,11,903,27,32326,73.95219963,0.012335708,585616.9747,20964179.76
10.0.0.4,55512,10.0.1.1,80,24,11311,13,1353,11,9958,73.9659794,0.01147237,943484.2147,6943988.034
10.0.0.4,55512,10.0.0.1,80,38,33647,11,915,27,32732,73.96956041,0.007822571,935753.7311,33474416.53
10.0.0.4,55524,10.0.1.1,80,28,12437,17,2479,11,9958,73.97835206,0.016014971,1238341.3,4974345.567
10.0.0.4,55524,10.0.0.1,80,38,40857,11,903,27,39954,73.98144342,0.012855751,561927.4984,24862958.22
10.0.0.4,55540,10.0.1.1,80,204,836317,96,7041,108,829276,73.9958578,0.019994148,2817224.32,331807486.9
10.0.0.4,55540,10.0.0.2,80,236,923801,94,6603,142,917198,73.99724914,0.018604614,2839295.671,394395927.8
10.0.0.4,55550,10.0.1.1,80,13,1577,8,989,5,588,74.00862426,0.010770921,734570.4235,436731.455
10.0.0.4,55550,10.0.0.3,80,15,2348,6,551,9,1797,74.01596832,0.003430949,0,0
10.0.0.4,55564,10.0.1.1,80,14,3619,8,1001,6,2618,74.01937411,0.00920805,869673.818,2274531.524
10.0.0.4,55564,10.0.0.1,80,22,14223,6,563,16,13660,74.0218828,0.006655826,676700.3825,16418698.45
10.0.0.4,55574,10.0.1.1,80,16,2709,11,2071,5,638,74.02942055,0.009129872,1814702.331,559043.9822
10.0.0.4,55574,10.0.0.3,80,18,3417,5,495,13,2922,74.03105597,0.007435601,532572.9554,3143794.295
10.0.0.4,55576,10.0.1.1,80,130,424501,60,6497,70,418004,74.03979231,0.01393619,3729570.277,239953100.5
10.0.0.4,55576,10.0.0.3,80,149,471754,58,4199,91,467555,74.04530256,0.008428302,3985618.93,443795203.4
10.0.0.4,55590,10.0.1.1,80,57,206817,36,5189,21,201628,74.05367933,0.010409618,3987850.467,154955157.8
10.0.0.4,55590,10.0.0.3,80,43,203569,20,1503,23,202066,74.05626089,0.007825757,1536464.779,206565064.6
10.0.0.4,55596,10.0.1.1,80,18,8005,12,7299,6,706,74.06428548,0.010283945,5677976.691,549205.5821
10.0.0.4,55596,10.0.0.1,80,14,1707,6,563,8,1144,74.07072055,0.003844296,0,0
10.0.0.4,55610,10.0.1.1,80,18,6958,12,4340,6,2618,74.07546823,0.014911185,2328453.439,1404583.204
10.0.0.4,55610,10.0.0.2,80,22,9711,6,563,16,9148,74.0836254,0.006724291,669810.3934,10883526.61
10.0.0.4,55624,10.0.1.1,80,18,4757,12,2139,6,2618,74.09120988,0.009364703,1827286.995,2236483.1
10.0.0.4,55624,10.0.0.3,80,14,3619,6,563,8,3056,74.09279605,0.007771543,579550.2901,3145836.033
10.0.0.4,55634,10.0.1.1,80,150,423503,72,6415,78,417088,74.10179773,0.012709169,4038029.552,262543050.6
10.0.0.4,55634,10.0.0.1,80,158,466583,66,4839,92,461744,74.10459994,0.00990929,3906637.105,372776657.1
10.0.0.4,55636,10.0.1.1,80,56,219575,33,17823,23,201752,74.11372461,0.014813515,9625264.497,108955639.5
10.0.0.4,55636,10.0.0.2,80,48,204183,21,1571,27,202612,74.12278721,0.005748503,2186308.331,281968366.4
10.0.0.4,55638,10.0.1.1,80,83,219581,37,3209,46,216372,74.12887196,0.217095626,118252.037,7973334.295
10.0.0.4,55638,10.0.0.1,80,97,250151,35,2771,62,247380,74.13015691,0.215808627,102720.6387,9170347.022
10.0.0.4,55646,10.0.1.1,80,207,727231,96,7887,111,719344,74.34727288,0.008529305,7397554.666,674703507.5
10.0.0.4,55646,10.0.0.3,80,221,776499,90,6311,131,770188,74.34793554,0.007870795,6414599.796,782831213.4
10.0.0.4,55648,10.0.1.1,80,133,422721,64,4785,69,417936,74.35663962,0.009126299,4194471.384,366357490.6
10.0.0.4,55648,10.0.0.1,80,148,453359,62,4347,86,449012,74.35722495,0.008542684,4070851.737,420487987.1
10.0.0.4,55660,10.0.1.1,80,24,10233,18,3615,6,6618,74.3636074,0.009931439,2911964.721,5330949.523
10.0.0.4,55660,10.0.0.1,80,14,7619,6,563,8,7056,74.36585107,0.007676571,586720.2948,7353283.126
10.0.0.4,55672,10.0.1.1,80,114,224535,54,4327,60,220208,74.36949361,0.017666694,1959393.195,99716675.91
10.0.0.4,55672,10.0.0.2,80,137,277899,52,3679,85,274220,74.37359957,0.013564528,2169776.936,161727706.3
10.0.0.4,55674,10.0.1.1,80,163,442217,73,5477,90,436740,74.38343941,0.021653723,2023485.753,161354239.2
10.0.0.4,55674,10.0.0.3,80,201,554559,71,5039,130,549520,74.38838631,0.016707433,2412818.295,263125999.1
10.0.0.4,55688,10.0.1.1,80,84,729477,50,6057,34,723420,74.40191341,0.015638018,3098602.393,370082704.9
10.0.0.4,55688,10.0.0.3,80,73,791677,36,2591,37,789086,74.40569623,0.01185788,1748035.905,532362277.2
10.0.0.4,55694,10.0.1.1,80,344,6027906,155,14841,189,6013065,74.41549019,0.021979241,5401824.385,2188634266
10.0.0.4,55694,10.0.0.1,80,324,6022988,131,9063,193,6013925,74.41782646,0.019638411,3691948.396,2449862160
10.0.0.4,55702,10.0.1.1,80,267,4720246,116,10093,151,4710153,74.44001097,0.011030264,7320223.705,3416167011
10.0.0.4,55702,10.0.0.3,80,262,4927662,104,7251,158,4920411,74.44090517,0.010133482,5724389.701,3884478011
10.0.0.4,55704,10.0.1.1,80,17,2777,12,2139,5,638,74.45379736,0.0047951,0,0
10.0.0.4,55704,10.0.0.1,80,15,2061,6,563,9,1498,74.45471806,0.003870808,0,0
10.0.0.4,55712,10.0.1.1,80,73,209621,50,7857,23,201764,74.45994809,0.007866627,7990209.781,205184763.4
10.0.0.4,55712,10.0.0.2,80,47,203841,22,1639,25,202202,74.46119928,0.006613706,1982549.572,244585411
10.0.0.4,55716,10.0.1.1,80,170,426199,85,7175,85,419024,74.46874645,0.007655359,7498015.443,437888281.9
10.0.0.4,55716,10.0.0.1,80,181,455699,79,5599,102,450100,74.46917474,0.007228876,6196260.663,498113399.6
10.0.0.4,55730,10.0.1.1,80,144,813729,76,8517,68,805212,74.47463441,0.00906628,7515320.506,710511477.7
10.0.0.4,55730,10.0.0.2,80,126,809637,56,3987,70,805650,74.47691784,0.00677703,4706486.47,951036073.3
10.0.0.4,55744,10.0.1.1,80,149,815367,82,9223,67,806144,74.48475047,0.009187238,8031140.589,701968535
10.0.0.4,55744,10.0.0.2,80,144,851391,60,4271,84,847120,74.48553036,0.008405148,4065127.705,806286813.7
10.0.0.4,55748,10.0.1.1,80,28,12437,17,2479,11,9958,74.49388243,0.007729436,2565775.821,10306573.47
10.0.0.4,55748,10.0.0.2,80,40,33651,11,903,29,32748,74.494336,0.007205665,1002544.526,36358059.94
10.0.0.4,55752,10.0.1.1,80,20,3553,15,2915,5,638,74.50232087,0.005138545,4538249.641,993277.2799
10.0.0.4,55752,10.0.0.2,80,18,3417,5,495,13,2922,74.50288943,0.004526654,0,0
10.0.0.4,55764,10.0.1.1,80,660,5676724,235,17483,425,5659241,74.50783776,0.014116393,9907913.445,3207188125
10.0.0.4,55764,10.0.0.1,80,689,6114746,231,16043,458,6098703,74.50858189,0.013369422,9599816.656,3649344302
10.0.0.4,55772,10.0.1.1,80,103,238381,66,9601,37,228780,74.52542255,0.008016278,9581504.035,228315435.2
10.0.0.4,55772,10.0.0.3,80,73,231757,34,2539,39,229218,74.52648043,0.006954643,2920638.773,263671909.5
10.0.0.4,55780,10.0.1.1,80,53,205139,29,3295,24,201844,74.53392519,0.004231279,0,0
10.0.0.4,55780,10.0.0.3,80,49,204001,23,1719,26,202282,74.53457904,0.003573623,0,0
10.0.0.4,55792,10.0.1.1,80,16,2649,11,2071,5,578,74.53902508,0.006891394,2404157.998,670981.8072
10.0.0.4,55792,10.0.0.2,80,20,3861,5,495,15,3366,74.53998965,0.005849419,676990.3131,4603534.129
10.0.0.4,55804,10.0.1.1,80,477,6914646,196,15509,281,6899137,74.54663309,0.026952773,4603311.132,2047770595
10.0.0.4,55804,10.0.0.3,80,467,6912242,184,12667,283,6899575,74.55302438,0.020557623,4929363.672,2684969950
10.0.0.4,55806,10.0.1.1,80,74,223703,46,10027,28,213676,74.5760213,0.014448367,5551907.7,118311501.9
10.0.0.4,55806,10.0.0.3,80,56,216109,26,1995,30,214114,74.57745954,0.013008816,1226860.308,131673166.9
10.0.0.4,55822,10.0.1.1,80,11,1453,7,933,4,520,74.59077151,0.003814166,0,0
10.0.0.4,55822,10.0.0.2,80,20,3891,5,495,15,3396,74.59127309,0.004006132,0,0
10.0.0.4,55830,10.0.1.1,80,57,205685,31,3705,26,201980,74.59568607,0.004587781,0,0
10.0.0.4,55830,10.0.0.3,80,51,204125,23,1707,28,202418,74.59651833,0.003757443,0,0
10.0.0.4,55846,10.0.1.1,80,60,405266,26,2742,34,402524,74.60095461,0.008986638,2440957.341,358331113.4
10.0.0.4,55846,10.0.0.1,80,57,404747,20,1515,37,403232,74.60228723,0.00765049,1584212.253,421653515
10.0.0.4,55856,10.0.1.1,80,159,824635,69,6731,90,817904,74.61126214,0.009112403,5909308.445,718057794.4
10.0.0.4,55856,10.0.0.2,80,161,856251,59,4311,102,851940,74.61205288,0.008320836,4144775.837,819090774.1
10.0.0.4,55870,10.0.1.1,80,35,16139,27,6183,8,9956,74.61945335,0.009065807,5456105.562,8785538.894
